Date,Type,BUY Time,BUY Price,BUY Pattern,Earning(%),SL Price,TP Price,SELL Time,SELL Price,SELL Pattern,Chance,BUY2 Time,2nd Time,2nd Price,2nd Pattern,2nd Earning(%),2nd Chance,Total Earning(%),Final Chance,First
2022-10-03,C-NULL,09:50:00,247.27,Long-Long-Green-Green,-1.6298,243.24,271.45,11:10:00,243.24,Upper-Long-Green-Red,0,243.43,None,0.0,Upper-Long-Green-Red,0,-1,-1.6298,0,13.793103448281945
2022-10-04,P-CALL,09:55:00,249.73,Bottom-Long-Green-Red,-0.94102,252.08,235.63,10:05:00,252.08,Upper-Long-Green-Green,0,251.7187,12:10:00,249.14,Long-Long-Green-Red,-1.0244,0,-1.9655,0,98.8853161843511
2022-10-05,CALL,13:10:00,238.0325,Long-Long-Green-Green,0.81817,236.65,246.33,15:55:00,239.98,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,0.81817,1,0
2022-10-06,PUT,10:00:00,240.9177,Bottom-Long-Green-Red,1.1509,244.58,218.94,15:55:00,238.145,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,1.1509,1,0
2022-10-10,P-NULL,10:10:00,222.83,Bottom-Long-Red-Red,-1.3486,225.84,204.8,10:25:00,225.8351,Long-Bottom-Green-Green,0,225.26,None,0.0,Long-Bottom-Green-Green,0,-1,-1.3486,0,96.87500000000063
2022-10-11,PUT,10:00:00,220.99,Bottom-Long-Green-Red,2.0589,225.75,192.43,15:55:00,216.44,Upper-Upper-Green-Red,1,0.0,None,0.0,Upper-Upper-Green-Red,0,-1,2.0589,1,0
2022-10-12,CALL,11:10:00,214.63,Bottom-Long-Green-Green,1.4041,212.92,224.9,15:55:00,217.6436,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,1.4041,1,0
2022-10-13,CALL,10:10:00,209.608,Upper-Long-Red-Green,5.7068,206.92,225.74,15:55:00,221.57,Upper-Bottom-Green-Green,1,0.0,None,0.0,Upper-Bottom-Green-Green,0,-1,5.7068,1,0
2022-10-19,CALL,09:55:00,221.0427,Upper-Long-Green-Green,0.23502,217.78,240.62,15:55:00,221.5622,Upper-Upper-Green-Green,1,0.0,None,0.0,Upper-Upper-Green-Green,0,-1,0.23502,1,0
2022-10-20,CALL,10:05:00,206.78,Bottom-Long-Green-Green,0.66738,203.5,226.46,15:55:00,208.16,Long-Bottom-Green-Green,1,0.0,None,0.0,Long-Bottom-Green-Green,0,-1,0.66738,1,0
2022-10-21,P-NULL,10:25:00,206.85,Upper-Long-Green-Red,-0.89437,208.7,195.75,10:50:00,208.7,Bottom-Long-Green-Green,0,209.1758,None,0.0,Bottom-Long-Green-Green,0,-1,-0.89437,0,45.45454545454311
2022-10-24,CALL,10:55:00,204.21,Bottom-Long-Green-Green,3.2026,200.46,226.71,15:55:00,210.75,Long-Bottom-Red-Red,1,0.0,None,0.0,Long-Bottom-Red-Red,0,-1,3.2026,1,0
2022-10-25,P-CALL,13:40:00,218.52,Long-Long-Green-Red,-1.2813,221.32,201.72,14:25:00,221.32,Long-Long-Green-Green,0,221.78,15:55:00,222.255,Upper-Long-Red-Red,1.7092,1,0.42788,1,25.096266532730244
2022-10-26,PUT,12:55:00,227.0501,Long-Long-Red-Red,1.0637,228.44,218.71,15:55:00,224.635,Long-Upper-Red-Green,1,0.0,None,0.0,Long-Upper-Red-Green,0,-1,1.0637,1,0
2022-10-27,C-NULL,13:10:00,227.025,Long-Long-Red-Green,-0.9184,224.94,239.54,14:10:00,224.94,Upper-Long-Red-Red,0,224.87,None,0.0,Upper-Long-Red-Red,0,-1,-0.9184,0,71.42857142856562
2022-10-28,P-CALL,09:50:00,220.33,Upper-Long-Red-Red,-2.6867,226.25,184.81,12:25:00,226.2496,Long-Long-Red-Green,0,226.2001,12:50:00,225.0911,Upper-Upper-Red-Red,-0.49027,0,-3.177,0,51.28468653648368
2022-11-02,C-PUT,14:05:00,226.56,Long-Long-Red-Green,-2.1231,221.75,255.42,14:40:00,221.75,Long-Long-Red-Red,0,223.08,15:55:00,215.58,Long-Upper-Red-Red,4.8464,1,2.7233,1,48.606420159182015
2022-11-03,C-NULL,10:05:00,217.58,Long-Long-Red-Green,-1.3145,214.72,234.74,12:05:00,214.72,Long-Upper-Red-Green,0,215.6,None,0.0,Long-Upper-Red-Green,0,-1,-1.3145,0,24.691358024692526
2022-11-08,C-PUT,09:55:00,190.02,Upper-Long-Red-Green,-1.5577,187.06,207.78,10:15:00,187.06,Bottom-Long-Red-Red,0,187.0,11:00:00,190.1915,Long-Long-Green-Green,-1.7067,0,-3.2644,0,64.28571428571371
2022-11-09,PUT,09:50:00,191.666,Bottom-Long-Red-Red,7.4171,195.89,166.32,15:55:00,177.45,Long-Bottom-Red-Red,1,0.0,None,0.0,Long-Bottom-Red-Red,0,-1,7.4171,1,0
2022-11-10,CALL,10:10:00,189.08,Long-Long-Red-Green,0.54474,184.8,214.76,15:55:00,190.11,Long-Upper-Green-Green,1,0.0,None,0.0,Long-Upper-Green-Green,0,-1,0.54474,1,0
2022-11-11,CALL,09:50:00,185.49,Upper-Long-Red-Green,5.6391,182.75,201.93,15:55:00,195.95,Long-Upper-Green-Red,1,0.0,None,0.0,Long-Upper-Green-Red,0,-1,5.6391,1,0
2022-11-14,CALL,10:05:00,190.353,Long-Long-Green-Green,0.15308,187.04,210.23,15:55:00,190.6444,Bottom-Long-Green-Red,1,0.0,None,0.0,Bottom-Long-Green-Red,0,-1,0.15308,1,0
2022-11-15,C-PUT,11:05:00,198.8212,Upper-Long-Red-Green,-0.65949,197.51,206.69,12:05:00,197.51,Long-Long-Green-Red,0,197.8486,13:30:00,194.39440000000002,Upper-Long-Red-Red,1.7459,1,1.0864,1,3.036744609775655
2022-11-16,C-NULL,11:25:00,189.62,Upper-Long-Green-Green,-1.1391,187.46,202.58,14:15:00,187.46,Upper-Upper-Red-Red,0,187.5484,None,0.0,Upper-Upper-Red-Red,0,-1,-1.1391,0,20.825958702062206
2022-11-17,P-NULL,10:00:00,183.61,Upper-Long-Red-Red,-0.83329,185.14,174.43,10:30:00,185.14,Bottom-Bottom-Green-Green,0,184.873,None,0.0,Bottom-Bottom-Green-Green,0,-1,-0.83329,0,89.61937716262959
2022-11-18,C-NULL,13:25:00,179.0,Upper-Long-Red-Green,-0.56983,177.98,185.12,13:55:00,177.98,Bottom-Upper-Green-Red,0,178.14,None,0.0,Bottom-Upper-Green-Red,0,-1,-0.56983,0,0.0
2022-11-21,PUT,10:00:00,174.1117,Bottom-Long-Red-Red,3.2719,176.63,159,15:55:00,168.415,Bottom-Long-Green-Green,1,0.0,None,0.0,Bottom-Long-Green-Green,0,-1,3.2719,1,0
2022-11-22,CALL,10:05:00,169.08,Long-Long-Red-Green,0.45836,166.19,186.45,15:55:00,169.855,Bottom-Long-Green-Green,1,0.0,None,0.0,Bottom-Long-Green-Green,0,-1,0.45836,1,0
2022-11-23,CALL,13:20:00,178.4697,Long-Long-Red-Green,1.1762,177.77,180.57,14:05:00,180.56879999999992,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,1.1762,1,0
2022-11-28,PUT,13:45:00,184.8254,Upper-Long-Red-Red,0.80368,186,177.78,15:55:00,183.34,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,0.80368,1,0
2022-11-29,C-NULL,10:10:00,183.5,Long-Long-Green-Green,-0.89373,181.86,193.34,11:50:00,181.86,Long-Upper-Red-Red,0,182.1,None,0.0,Long-Upper-Red-Red,0,-1,-0.89373,0,16.541478884993165
2022-12-01,PUT,09:50:00,195.9003,Upper-Long-Red-Red,0.78882,198.54,180.06,15:55:00,194.355,Long-Bottom-Red-Green,1,0.0,None,0.0,Long-Bottom-Red-Green,0,-1,0.78882,1,0
2022-12-02,P-CALL,09:50:00,193.0201,Upper-Long-Green-Red,-1.2848,195.5,178.14,10:15:00,195.5,Long-Long-Green-Green,0,195.7401,11:00:00,193.08,Upper-Long-Green-Red,-1.359,0,-2.6438,0,89.73952833509263
2022-12-05,PUT,11:20:00,185.815,Bottom-Long-Red-Red,1.9482,187.41,176.25,15:55:00,182.195,Bottom-Long-Green-Green,1,0.0,None,0.0,Bottom-Long-Green-Green,0,-1,1.9482,1,0
2022-12-06,P-CALL,12:20:00,177.955,Long-Long-Red-Red,-0.97716,179.69,167.52,15:00:00,179.6939,Long-Long-Green-Red,0,179.1,15:20:00,178.65,Long-Long-Red-Red,-0.25126,0,-1.2284,0,66.66666666667298
2022-12-07,PUT,09:50:00,174.6962,Long-Long-Red-Red,0.46721,179.24,147.43,15:55:00,173.88,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,0.46721,1,0
2022-12-08,CALL,09:55:00,171.88,Long-Long-Green-Green,0.96579,169.06,188.8,15:55:00,173.54,Long-Long-Red-Green,1,0.0,None,0.0,Long-Long-Red-Green,0,-1,0.96579,1,0
2022-12-13,C-PUT,09:50:00,173.63,Long-Long-Green-Green,-1.2383,171.48,186.53,09:55:00,171.48,Long-Long-Green-Red,0,171.2399,10:35:00,163.40960000000004,Long-Upper-Red-Red,4.5727,1,3.3344,1,60.007059654076514
2022-12-14,PUT,09:50:00,158.4101,Long-Long-Red-Red,0.5903,161.62,139.15,15:55:00,157.475,Upper-Long-Red-Green,1,0.0,None,0.0,Upper-Long-Red-Green,0,-1,0.5903,1,0
2022-12-15,PUT,10:00:00,157.5899,Long-Long-Red-Red,-0.15287,160.74,138.69,15:55:00,157.8308,Long-Bottom-Green-Red,0,0.0,None,0.0,Long-Bottom-Green-Red,0,-1,-0.15287,0,0
2022-12-16,PUT,10:00:00,156.1101,Upper-Long-Green-Red,3.4591,158.1,144.17,15:55:00,150.7101,Bottom-Bottom-Red-Green,1,0.0,None,0.0,Bottom-Bottom-Red-Green,0,-1,3.4591,1,0
2022-12-19,CALL,12:55:00,150.055,Long-Long-Green-Green,0.069974,148.3,160.58,15:55:00,150.16,Bottom-Long-Green-Green,1,0.0,None,0.0,Bottom-Long-Green-Green,0,-1,0.069974,1,0
2022-12-21,P-NULL,10:25:00,138.0849,Long-Long-Red-Red,-1.6042,140.3,124.79,14:10:00,140.3,Long-Bottom-Green-Green,0,140.0321,None,0.0,Long-Bottom-Green-Green,0,-1,-1.6042,0,82.32434821033955
2022-12-23,P-CALL,09:50:00,121.89,Long-Long-Green-Red,-1.7639,124.04,108.99,10:25:00,124.04,Long-Long-Green-Green,0,124.2814,15:55:00,123.2,Long-Long-Red-Green,1.0747,1,-0.68915,0,2.8801071667787896
2022-12-28,PUT,10:10:00,111.875,Bottom-Long-Green-Red,-0.75978,114.83,94.145,15:55:00,112.725,Long-Long-Green-Green,0,0.0,None,0.0,Long-Long-Green-Green,0,-1,-0.75978,0,0
2022-12-29,P-CALL,10:05:00,119.7675,Upper-Long-Green-Red,-0.96228,120.92,112.85,10:10:00,120.92,Long-Long-Red-Green,0,120.865,12:35:00,119.53,Upper-Long-Red-Red,-1.1045,0,-2.0668,0,97.67869455297769
2023-01-04,P-CALL,10:00:00,109.64,Bottom-Long-Red-Red,-2.5356,112.42,92.96,10:55:00,112.42,Long-Long-Green-Red,0,111.73,11:00:00,111.3774,Long-Upper-Red-Green,-0.31558,0,-2.8512,0,62.06594689232369
2023-01-05,C-PUT,10:05:00,109.71,Bottom-Long-Green-Green,-1.4675,108.1,119.37,10:25:00,108.1,Long-Long-Red-Red,0,107.935,10:30:00,108.9299,Long-Bottom-Red-Green,-0.92176,0,-2.3893,0,54.32098765432216
2023-01-09,C-PUT,14:05:00,121.51,Upper-Long-Green-Green,-0.65015,120.72,126.25,15:00:00,120.72,Bottom-Long-Green-Red,0,120.6001,15:55:00,119.73,Upper-Long-Red-Red,1.4649,1,0.81475,1,28.083832335327706
2023-01-10,C-NULL,13:10:00,117.7371,Bottom-Long-Red-Green,-0.47317,117.18,119.41,13:35:00,117.18,Long-Upper-Red-Red,0,117.3684,None,0.0,Long-Upper-Red-Red,0,-1,-0.47317,0,3.604088219474056
2023-01-11,PUT,11:00:00,122.68,Bottom-Long-Red-Red,-0.22824,124.1,114.16,15:55:00,122.96,Upper-Bottom-Green-Green,0,0.0,None,0.0,Upper-Bottom-Green-Green,0,-1,-0.22824,0,0
2023-01-12,CALL,10:05:00,119.255,Upper-Long-Green-Green,3.6015,117.56,129.42,15:55:00,123.55,Upper-Long-Green-Green,1,0.0,None,0.0,Upper-Long-Green-Green,0,-1,3.6015,1,0
2023-01-13,CALL,10:00:00,117.5736,Long-Long-Green-Green,3.8839,115.6,129.42,15:55:00,122.14,Upper-Long-Red-Green,1,0.0,None,0.0,Upper-Long-Red-Green,0,-1,3.8839,1,0
2023-01-17,P-CALL,11:10:00,128.325,Upper-Long-Red-Red,-0.48704,128.95,126.45,11:35:00,128.95,Long-Long-Green-Green,0,128.755,15:55:00,131.1227,Long-Bottom-Red-Green,2.1802,1,1.6931,1,85.51881413910567
2023-01-18,PUT,10:10:00,133.99,Bottom-Long-Green-Red,3.866,135.18,126.85,15:55:00,128.81,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,3.866,1,0
2023-01-19,P-NULL,09:50:00,127.6718,Long-Long-Red-Red,-1.52,129.61,116.03,10:00:00,129.6124,Bottom-Long-Green-Green,0,129.18,None,0.0,Bottom-Long-Green-Green,0,-1,-1.52,0,95.1612903225805
2023-01-24,CALL,10:55:00,143.74,Long-Long-Green-Green,-0.00097398,142.2,152.98,15:55:00,143.7386,Upper-Long-Green-Green,0,0.0,None,0.0,Upper-Long-Green-Green,0,-1,-0.00097398,0,0
2023-01-25,P-CALL,09:50:00,140.6,Bottom-Long-Red-Red,-1.1735,142.25,130.7,11:15:00,142.25,Upper-Long-Green-Green,0,142.375,14:20:00,145.66,Long-Long-Green-Green,2.3073,1,1.1337,1,59.375000000000554
2023-01-26,C-PUT,10:20:00,158.6,Upper-Long-Green-Green,-1.7654,155.8,175.4,11:00:00,155.8,Long-Bottom-Red-Red,0,156.1358,14:10:00,158.54,Long-Long-Red-Green,-1.5398,0,-3.3053,0,51.69041631740762
2023-01-30,PUT,10:20:00,174.72,Bottom-Long-Red-Red,4.2411,176.99,161.1,15:55:00,167.31,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,4.2411,1,0
2023-02-01,C-NULL,09:55:00,175.33,Bottom-Long-Red-Green,-2.1902,171.49,198.37,10:55:00,171.49,Bottom-Upper-Red-Red,0,171.96,None,0.0,Bottom-Upper-Red-Red,0,-1,-2.1902,0,11.249999999997113
2023-02-02,P-NULL,10:00:00,187.535,Upper-Long-Red-Red,-1.3891,190.14,171.91,10:35:00,190.14,Bottom-Long-Red-Green,0,191.04,None,0.0,Bottom-Long-Red-Green,0,-1,-1.3891,0,88.07339449541361
2023-02-03,PUT,13:00:00,194.5063,Bottom-Long-Red-Red,2.0829,196.88,180.26,15:55:00,190.455,Bottom-Long-Red-Green,1,0.0,None,0.0,Bottom-Long-Red-Green,0,-1,2.0829,1,0
2023-02-06,C-NULL,09:55:00,195.8694,Long-Long-Red-Green,-1.4599,193.01,213.03,10:25:00,193.01,Long-Long-Red-Red,0,192.016,None,0.0,Long-Long-Red-Red,0,-1,-1.4599,0,0.0
2023-02-07,P-CALL,09:50:00,194.25,Upper-Long-Green-Red,-1.14,196.46,180.96,12:55:00,196.4644,Long-Long-Green-Green,0,196.8517,13:15:00,194.18,Bottom-Long-Green-Red,-1.3572,0,-2.4972,0,42.07538052669682
2023-02-08,P-CALL,11:10:00,199.94,Long-Long-Green-Red,-0.75023,201.44,190.94,13:25:00,201.44,Long-Upper-Green-Green,0,201.342,13:30:00,200.43,Upper-Long-Green-Red,-0.45296,0,-1.2032,0,28.315412186377976
2023-02-09,P-CALL,11:35:00,209.1539,Upper-Long-Green-Red,-0.73922,210.7,199.88,11:40:00,210.7,Long-Long-Red-Green,0,210.9568,15:05:00,209.02,Upper-Long-Red-Red,-0.9181,0,-1.6573,0,55.830388692582964
2023-02-13,P-NULL,09:55:00,189.0867,Long-Long-Red-Red,-2.0643,192.99,165.67,10:40:00,192.99,Upper-Bottom-Green-Green,0,192.3124,None,0.0,Upper-Bottom-Green-Green,0,-1,-2.0643,0,88.7336638125287
2023-02-14,P-CALL,10:40:00,199.04,Bottom-Long-Red-Red,-1.5625,202.15,180.38,12:35:00,202.15,Long-Long-Green-Green,0,202.075,15:30:00,207.84969999999993,Long-Bottom-Green-Green,2.8577,1,1.2952,1,35.028936947914886
2023-02-15,P-NULL,09:55:00,207.52,Long-Long-Green-Red,-1.9179,211.5,183.64,10:35:00,211.5,Bottom-Long-Green-Green,0,211.32,None,0.0,Bottom-Long-Green-Green,0,-1,-1.9179,0,52.87356321839144
2023-02-16,P-CALL,12:20:00,214.38,Bottom-Long-Red-Red,-0.68103,215.84,205.62,12:35:00,215.84,Long-Long-Green-Green,0,216.58,12:50:00,215.06,Long-Long-Green-Red,-0.70182,0,-1.3829,0,88.93214682982112
2023-02-17,P-NULL,09:50:00,199.965,Bottom-Long-Green-Red,-1.8028,203.57,178.34,10:05:00,203.57,Long-Bottom-Green-Green,0,203.7713,None,0.0,Long-Bottom-Green-Green,0,-1,-1.8028,0,63.45435767061204
2023-02-21,PUT,09:50:00,206.6102,Bottom-Long-Green-Red,4.2555,209.71,188.01,15:55:00,197.818,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,4.2555,1,0
2023-02-22,C-PUT,09:50:00,200.09,Upper-Long-Red-Green,-1.1545,197.78,213.95,09:55:00,197.78,Long-Long-Green-Red,0,197.95,14:05:00,200.87,Long-Upper-Green-Green,-1.4751,0,-2.6296,0,28.571428571430506
2023-02-23,CALL,13:50:00,200.75,Long-Long-Green-Green,0.51557,199.16,210.28,15:55:00,201.785,Long-Upper-Red-Red,1,0.0,None,0.0,Long-Upper-Red-Red,0,-1,0.51557,1,0
2023-02-24,C-NULL,10:45:00,195.1246,Bottom-Long-Red-Green,-0.59685,193.96,202.11,11:00:00,193.96,Upper-Long-Red-Red,0,194.03,None,0.0,Upper-Long-Red-Red,0,-1,-0.59685,0,5.263157894732118
2023-02-27,C-PUT,11:10:00,205.785,Bottom-Long-Red-Green,-0.41062,204.94,208.32,11:15:00,204.94,Long-Long-Green-Red,0,205.01,11:35:00,205.8394,Long-Long-Green-Red,-0.40457,0,-0.81519,0,52.77777777777931
2023-03-01,CALL,12:20:00,201.385,Upper-Long-Red-Green,0.9311,200.63,203.65,15:55:00,203.2601,Long-Upper-Green-Green,1,0.0,None,0.0,Long-Upper-Green-Green,0,-1,0.9311,1,0
2023-03-02,PUT,11:05:00,190.08,Bottom-Long-Green-Red,-0.49437,192.2,177.36,15:55:00,191.0197,Upper-Upper-Red-Red,0,0.0,None,0.0,Upper-Upper-Red-Red,0,-1,-0.49437,0,0
2023-03-06,C-NULL,10:45:00,196.89,Bottom-Long-Green-Green,-0.83295,195.25,206.73,11:35:00,195.25,Upper-Long-Red-Red,0,195.35,None,0.0,Upper-Long-Red-Red,0,-1,-0.83295,0,49.69798657718072
2023-03-07,C-PUT,10:35:00,190.382,Long-Long-Green-Green,-1.1671,188.16,203.71,15:55:00,188.16,Long-Long-Red-Red,0,187.8499,None,0.0,Long-Long-Red-Red,0,-1,-1.1671,0,64.78209658422122
2023-03-08,P-CALL,10:40:00,181.7779,Upper-Long-Green-Red,-0.45226,182.6,179.31,11:00:00,182.6,Long-Long-Green-Green,0,182.39,11:40:00,180.79,Long-Upper-Red-Green,-0.87724,0,-1.3295,0,48.32472078679909
2023-03-09,PUT,10:05:00,182.92,Bottom-Long-Red-Red,5.1488,184.49,173.5,15:20:00,173.50179999999992,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,5.1488,1,0
2023-03-13,CALL,09:50:00,168.865,Upper-Long-Red-Green,3.3784,164.22,196.73,15:55:00,174.57,Long-Long-Red-Red,1,0.0,None,0.0,Long-Long-Red-Red,0,-1,3.3784,1,0
2023-03-14,P-CALL,10:05:00,179.5132,Upper-Long-Green-Red,-0.8728,181.08,170.11,10:25:00,181.08,Long-Long-Red-Green,0,181.28,10:40:00,180.01,Long-Long-Red-Red,-0.70057,0,-1.5734,0,46.875000000000696
2023-03-15,P-CALL,09:55:00,180.3599,Upper-Long-Red-Red,-0.93707,182.05,170.22,10:10:00,182.05,Long-Long-Green-Green,0,181.85,10:35:00,179.66,Long-Long-Red-Red,-1.2043,0,-2.1414,0,91.89189189189169
2023-03-16,CALL,09:55:00,181.51,Long-Long-Red-Green,1.3773,178.88,197.29,15:55:00,184.01,Long-Bottom-Red-Red,1,0.0,None,0.0,Long-Bottom-Red-Red,0,-1,1.3773,1,0
2023-03-17,PUT,10:10:00,183.1013,Bottom-Long-Green-Red,1.6973,184.9,172.31,15:55:00,179.9935,Long-Bottom-Red-Green,1,0.0,None,0.0,Long-Bottom-Red-Green,0,-1,1.6973,1,0
2023-03-20,P-NULL,12:20:00,182.51,Upper-Long-Green-Red,-0.42184,183.28,180.2,13:35:00,183.2799,Bottom-Long-Red-Green,0,183.1715,None,0.0,Bottom-Long-Red-Green,0,-1,-0.42184,0,74.38633938100256
2023-03-21,CALL,10:40:00,190.935,Long-Long-Red-Green,1.1234,190.22,193.08,11:15:00,193.08,Long-Long-Green-Green,1,0.0,None,0.0,Long-Long-Green-Green,0,-1,1.1234,1,0
2023-03-22,C-PUT,10:55:00,198.0199,Long-Long-Green-Green,-0.6514,196.73,205.76,11:15:00,196.73,Long-Long-Red-Red,0,196.7601,11:40:00,197.88,Long-Long-Green-Green,-0.56917,0,-1.2206,0,40.30645161290239
2023-03-23,PUT,11:00:00,197.77,Upper-Long-Red-Red,1.4561,198.73,194.89,12:00:00,194.89030000000008,Upper-Long-Red-Red,1,0.0,None,0.0,Upper-Long-Red-Red,0,-1,1.4561,1,0
2023-03-24,C-NULL,10:00:00,190.45,Bottom-Long-Green-Green,-0.7456,189.03,198.97,11:05:00,189.03,Bottom-Upper-Green-Red,0,189.39,None,0.0,Bottom-Upper-Green-Red,0,-1,-0.7456,0,38.66666666666707
